"id","journal_title","publishers_name","issn_number","link","aim_identifier","medline","google_scholar_index","impact_factor","sjr","h_index","eigen_factor","eigen_metrix","snip","snip_metrix","open_access_journal","listed_in_doaj","present_issn","publisher_in_cope","online_publisher_africa","hosted_on_inasps","country_id","language_id","platform_id","thematic_area_id"
"1799","Journal of Management and Development for Research and Studies","Faculty of Economic, Commercial and Management Sciences Ali Lounici University – Blida2",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","293"
"1800","Journal of Legal and Political Sciences","University of El Oued",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","294"
"1801","Milev Journal of Research and Studies","	Milev Journal of Research and Studies",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","295"
"1802","Journal of Science and Technology of Physical and Sports Activities","Institute of Physical Education and Sports Abdul Hamid bin Badis University in Mostaganem",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","296"
"1803","Economic Development Review","Laboratory of Growth and Development in the Arab States - University of Eloued",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","297"
"1804","Journal of land Law and the Environment","Laboratory of land and Environment law , Abdelhamid Ibn Badis Mostaganem University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","57","14","298"
"1805","Journal elmoogar","Ali kafi centre",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","299"
"1806","Dirassat Journal Economic Issue","Faculty of Economics, Commerce and Management sciences, University of Laghouat, Algeria",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","300"
"1807","Revue scientifique avenir economique","laboratoir avenir economique hors hydrocarbure universite de boumerdes",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","301"
"1808","Journal of Law and Political Sciences","Abbes Laghrour University-Khenchela",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","302"
"1809","Management & Economics Research Journal","Ziane Achour University Djelfa (ALGERIA)",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","303"
"1810","Human and Social Sciences Journal","University Constantine2-Abdelhamid Mehri",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","304"
"1811","Journal el-baheth in human and social sciences","University Eloued",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","305"
"1812","Journal of Excellence for Economics and Management Research","University of Laghouat",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","306"
"1813","El-Manhel Economic Journal","El Oued University ",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","307"
"1814","Journal of legal and economic research","Institute of Law and Political Science",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","308"
"1815","Journal of business and finance economy","University of Echahid Hamma Lakhdar-El Oued",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","309"
"1816","Aggregates of Knowledge Magazine","University of Tindouf",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","310"
"1817","AL-RIYADA FOR BUSINESS ECONOMICS","Laboratory of University of Hassiba Benbouali -Chlef",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","311"
"1818","Journal of Research and Human Studies","University of Skikda",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","53","14","312"
"1819","REVUE INTERNATIONALE DE LINGUISTIQUE APPLIQUEE DE LITTERATURE ET D' EDUCATION (RILALE)","Department of English, University of Abomey-Calavi",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","60","14","313"
"1820","New Valley Veterinary Journal","New Valley University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","314"
"1821","The International Journal of Informatics, Media and Communication Technology","Beni-Suef University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","48","14","315"
"1822","The Journal of Distance Learning and Open Learning","Beni-Suef University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","61","14","316"
"1823","BSU International Journal of Humanities and Social Sciences","Beni-Suef University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","317"
"1824","Journal of Orthopaedics and Trauma","Ashdin Publishing",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","318"
"1825","Journal of Evolutionary Medicine","Ashdin Publishing",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","28"
"1826","Journal of Drug and Alcohol Research","Ashdin Publishing",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","319"
"1827","The Open Access Journal of Science and Technology","AgiAl Publishing House",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","1"
"1828","Research in Applied Mathematics","AgiAl Publishing House",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","320"
"1829","Future of Social Sciences journal","	Arab Association for Human and Development Environment",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","62","14","321"
"1830","Journal of Applied Veterinary Sciences","Egyptian Society for Animal Management",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","322"
"1831","International Journal of Medical Arts","Al-Azhar University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","28"
"1832","International Journal of Instructional Technology and Educational Studies","Tanta University, Faculty of Education, Digital Design, and Publishing Research Unit (DDPRU)",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","323"
"1833","Zagazig University Medical Journal","	Zagazig University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,"14","324"
"1834","Microbes and Infectious Diseases","Zagazig University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","1","14","325"
"1835","Niles journal for Geriatric and Gerontology","Beni Suef University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45","48","14","326"
"1836","Journal of Science, Computing and Engineering Research","TVIRA publisher",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12","1","14","327"
"1837","Ilonlgcu","Ilonlgcu",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"72",NULL,"14",NULL
"1838","International Journal of Multidisciplinary Studies and Innovative Research","Catholic University College of Ghana",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"13","4","14","328"
"1839","Strathmore Law Journal","Strathmore University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","329"
"1840","African Journal of Commercial Studies","Journal of Commercial Studies",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","330"
"1841","International Journal of Medical and Pharmaceutical Research","IASR International",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","331"
"1842","International Academic Journal of Advanced Practices in Nursing","	International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","332"
"1843","International Academic Journal of Law","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","34"
"1844","IAR Journal of Agriculture Research and Life Sciences","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","333"
"1845","International Academic Research Journal of Internal Medicine & Public Health","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","334"
"1846","International Academic Journal of Education & Literature","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","335"
"1847","IAR-Medical Series","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","336"
"1848","IAR Journal of Engineering and Technology","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","337"
"1849","International Academic Journal of Nutrition & Food Sciences","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","338"
"1850","IAR Journal of Anaesthesiology and Critical Care","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","339"
"1851","IAR Journal of Entrepreneurship, Innovation & Design Thinking","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","340"
"1852","IAR Journal of Humanities and Social Science","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","341"
"1853","IAR Journal of Medical Case Reports","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","342"
"1854","IAR Journal of Humanities and Cultural Studies","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","343"
"1855","IAR Journal of Business Management","International Academic & Research Consortium",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1","14","344"
"1856","Libyan Journal of Engineering Science and Technology","Bright Star University, El-Brega, Libya",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"21","1","14","345"
"1857","Journal Massalek Atarbiya Wa Atakwine","Regional center for education and training professions, errachidia",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"64","1","14","346"
"1858","Journal of Applied Surfaces and Interfaces","Sultan Moulay Slimane University",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"64","1","14","347"
"1859","Ianna Journal of Interdisciplinary Studies","	Department of Mass Communication, University of Nigeria",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","77"
"1860","Environmental Studies Journal","Lujosh Ventures Limited",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","348"
"1861","Journal of Biotechnology","Lujosh Ventures Limited",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","349"
"1862","The Journal of Economics and Allied Research","University of Nigeria",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","350"
"1863","International Journal of Home Economics, Hospitality and Allied Research","Department of Home Economics & Hospitality Management Education, University of Nigeria, P.M.B. 41001, Nsukka, Nigeria.",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","351"
"1864","Gusau Journal of Accounting and Finance","Federal University Gusau",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","352"
"1865","International Journal of Public Administration and Management Research","Research Centre for Management and Social Studies",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","353"
"1866","International Journal of Peace and Conflict Studies","Research Centre for Management and social Studies ",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","354"
"1867","International Journal of Democratic and Development Studies","Research Centre for Management and social Studies ",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","61"
"1868","Journal of International Relations, Security and Economic Studies","Research Centre for Management and social Studies ",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","355"
"1869","International Journal of Accounting and Public Sector Management","Research Centre for Management and social Studies ",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","356"
"1870","UMYU Journal of Microbiology Research (UJMR)","Department of Microbiology, Faculty of Natural and Applied Sciences, Umaru Musa Yar’adua University, Katsina",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","57"
"1871","Worldwide Journal of Research","Wizbro Services Global Limited",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","357"
"1872","JOURNAL OF INTERNATIONAL BUSINESS, INNOVATION AND STRATEGIC MANAGEMENT","JIBISM Journals",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","6"
"1873","Direct Research Journal of Agriculture and Food Science","DIRECT RESEARCH JOURNALS PUBLISHER",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","358"
"1874","Ilorin Journal of Administration and Development","	Department of Public Administration, University of Ilorin",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7","1","14","359"
"1875","International Journal of Technological Exploration and Learning","International Journal of Technological Exploration and Learning Journal",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10","1","14","225"
"1876","International Journal of Chemistry, Material and Environmental Research","International Journal of Chemistry, Material and Environmental Research Journal",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10","1","14","360"
"1877","Egyptian Journal of Aquatic Biology and Fisheries","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1878","Egyptian Journal of Chemistry","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1879","Egyptian Journal of Aquatic Research","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1880","Egyptian Journal of Microbiology","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1881","Egyptian Journal of Radiology and Nuclear Medicine","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1882","Egyptian Journal of Botany","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1883","Egyptian Journal of Biological Pest Control","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"45",NULL,NULL,NULL
"1884","Libyan Journal of Medical Research","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"21",NULL,NULL,NULL
"1885","Libyan Journal of Medical Sciences","National Center for Disease Control-Libya ",NULL,"nan",NULL,NULL,True,NULL,NULL,NULL,NULL,"nan",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,"21","1",NULL,"361"
"1886","Libyan Journal of Dentistry","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"21",NULL,NULL,NULL
"1887","Libyan Journal of science","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"21",NULL,NULL,NULL
"1888","Libyan Journal of Basic Sciences","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"21",NULL,NULL,NULL
"1889","Libyan Journal of Science and Technology","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"21",NULL,NULL,NULL
"1890","Tunisian Journal of Mathematics","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32",NULL,NULL,NULL
"1891","Tunisian Journal of Sports Science and Medicine","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32",NULL,NULL,NULL
"1892","Chemistry Africa","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32",NULL,NULL,NULL
"1893","Tunisian Journal of Emergency Medicine","Tunisian Society of Medical Sciences",NULL,"nan",NULL,NULL,True,NULL,True,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32","1",NULL,"362"
"1894","Journal of African Interdisciplinary Studies","nan",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,"363"
"1895","The Kenya Journal of Technical and Vocational Education and Training","nan","2227–5088","nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1896","Kenya journal of education planning, economics and management","nan","2074-5400","nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1897","Kenya aquatica","nan","
2617-4936","www.kmfri.co.ke",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1898","Kenya engineer","nan","2306-0980","www.kenyaengineer.co.ke/",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1899","EAS Journal of Anaesthesiology and Critical Care","East African Scholars Publisher, Kenya","2663-676X","nan",NULL,NULL,True,1,NULL,3,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1900","EAS Journal of Biotechnology and Genetics","East African Scholars Publisher, Kenya","2663-7286","nan",NULL,NULL,True,NULL,NULL,1,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1901","EAS Journal of Veterinary Medical","East African Scholars Publisher, Kenya",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1902","East African Scholars Journal of Medical Sciences","East African Scholars Publisher, Kenya",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1903","East African Scholars Multidisciplinary Bulletin","East African Scholars Publisher, Kenya",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1904","East African Scholars Journal of Economics, Business and Management","East African Scholars Publisher, Kenya",NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1905","East African Scholars Journal of Engineering and Computer Sciences","East African Scholars Publisher, Kenya","2663-0346","nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
"1906","East African Scholars Journal of Agriculture and Life Sciences","East African Scholars Publisher, Kenya","2617-7277","nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"nan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11","1",NULL,NULL
